optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,num_filters,filter_sizes,dropout_rate,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.7,54.22,57.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.71,53.66,57.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.71,55.53,57.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.71,55.72,57.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,16,0.71,53.66,57.04
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.71,51.78,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.7,56.38,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.7,57.41,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.69,58.91,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.7,58.82,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.69,58.26,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.69,58.26,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.69,58.26,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.69,58.35,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.69,58.35,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.7,58.44,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.69,58.44,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.7,58.44,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.69,58.44,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.7,53.75,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.7,55.25,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.69,57.79,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.69,57.6,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.69,56.57,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.69,56.94,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.69,57.6,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.69,57.13,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.69,58.63,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.69,55.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.69,57.69,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.69,58.16,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.69,58.72,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.69,57.32,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.69,57.6,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.69,58.72,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,21,0.69,57.97,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,22,0.69,57.13,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,23,0.69,59.19,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,24,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,25,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,26,0.69,56.75,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,27,0.69,58.16,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,28,0.69,56.29,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,29,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,30,0.69,58.72,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,31,0.69,56.75,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,32,0.69,57.97,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,33,0.69,59.38,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,34,0.69,58.63,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,35,0.69,58.44,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,36,0.69,57.04,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,37,0.69,57.97,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,38,0.69,59.29,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,39,0.69,58.91,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,40,0.69,58.26,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,41,0.69,57.22,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,42,0.69,57.22,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,43,0.69,59.47,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,44,0.69,57.69,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,45,0.69,57.22,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,46,0.69,56.29,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,47,0.69,59.1,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,48,0.69,58.35,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,49,0.69,57.41,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,50,0.69,57.79,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,51,0.69,54.97,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,52,0.69,59.57,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,53,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,54,0.69,57.6,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,55,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,56,0.69,56.57,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,57,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,58,0.69,57.32,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,59,0.69,57.5,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,60,0.69,57.88,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,61,0.69,58.07,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.3,2,False,random,100,glove.6B.100d.txt,62,0.69,59.19,56.19
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.74,49.25,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.73,50.94,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.71,53.0,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.71,53.19,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.71,53.66,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.72,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.71,53.66,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.71,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,16,0.7,53.75,56.85
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.73,50.66,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.72,53.0,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.72,52.72,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.71,53.19,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.71,55.07,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.71,52.35,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.71,53.66,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.7,53.0,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.71,53.85,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,10,0.71,53.94,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,11,0.71,53.47,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,12,0.71,52.25,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,13,0.7,53.28,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,14,0.71,54.13,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,128,"[2, 3]",0.7,2,False,random,100,glove.6B.100d.txt,15,0.71,52.06,57.88
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,1,0.71,53.66,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,2,0.7,57.79,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,3,0.69,56.47,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,4,0.69,59.57,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,5,0.69,59.29,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,6,0.69,58.54,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,7,0.68,58.82,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,8,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,9,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,10,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,11,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,12,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,13,0.68,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,unknown_token,100,glove.6B.100d.txt,14,0.69,59.1,61.16
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,1,0.7,50.84,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,2,0.7,54.03,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,3,0.69,55.82,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,4,0.69,58.16,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,5,0.68,58.26,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,6,0.68,57.04,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,7,0.69,58.35,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,8,0.68,58.82,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,9,0.69,57.88,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,10,0.68,59.01,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,11,0.69,57.97,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,12,0.69,57.97,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,13,0.68,58.26,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,14,0.69,57.22,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,15,0.69,59.85,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,16,0.69,57.97,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,17,0.69,57.79,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,18,0.68,58.91,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,19,0.69,57.79,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,20,0.68,57.88,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,21,0.69,58.72,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,22,0.69,57.04,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,23,0.69,57.32,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,24,0.69,58.63,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.3,2,False,random,100,glove.6B.100d.txt,25,0.69,57.6,59.94
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,1,0.73,52.91,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,2,0.72,54.6,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,3,0.71,59.19,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,4,0.7,61.73,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,5,0.7,62.2,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,6,0.7,63.04,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,7,0.71,62.66,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,8,0.7,62.38,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,9,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,10,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,11,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,12,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,13,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,14,0.71,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,15,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,unknown_token,100,glove.6B.100d.txt,16,0.7,62.57,59.01
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,1,0.73,51.31,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,2,0.72,56.29,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,3,0.71,54.97,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,4,0.71,60.41,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,5,0.7,59.29,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,6,0.7,57.97,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,7,0.7,60.41,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,8,0.71,59.38,60.98
SGD,0.0001,0.9,0.0001,32,100,10,CNN,256,"[3, 4, 5]",0.7,2,False,random,100,glove.6B.100d.txt,9,0.71,59.76,60.98
